1	2016-08-10	89	5934.65
1	2016-08-11	105	4529.62
1	2016-08-12	90	4258.37
1	2016-08-13	95	5072.24
1	2016-08-14	88	3649.24
1	2016-08-15	89	3541.45
1	2016-08-16	89	4068.42
1	2016-08-17	101	3623.99
1	2016-08-18	86	4285.88
1	2016-08-19	95	4345.82
1	2016-08-20	105	4874
1	2016-08-21	94	3795.96
1	2016-08-22	84	3703.54
1	2016-08-23	96	3575.83
1	2016-08-24	87	3591.61
1	2016-08-25	88	3615.66
1	2016-08-26	91	3391.09
1	2016-08-27	89	4318.92
1	2016-08-28	94	3822.36
1	2016-08-29	86	3274.27
1	2016-08-30	92	4463.73
1	2016-08-31	98	4329.94
1	2016-09-01	99	4557.24
1	2016-09-02	88	4361.33
1	2016-09-03	97	4380.31
1	2016-09-04	86	3671.05
1	2016-09-05	153	12522.93
1	2016-09-06	112	6437.11
1	2016-09-07	103	5853.03
1	2016-09-08	89	3529.04
1	2016-09-09	100	4297.33
1	2016-09-10	97	3950.5
1	2016-09-11	99	2664.05
1	2016-09-12	85	2885.31
1	2016-09-13	95	2673.68
1	2016-09-14	96	3874.38
1	2016-09-15	82	3672.06
1	2016-09-16	86	3322.54
1	2016-09-17	94	4002.43
1	2016-09-18	81	3067.08
1	2016-09-19	97	3184.65
1	2016-09-20	82	3075.61
1	2016-09-21	84	3507.69
1	2016-09-22	99	3954.41
1	2016-09-23	91	4220.41
1	2016-09-24	103	3340.61
1	2016-09-25	95	3641.65
1	2016-09-26	78	3232.13
1	2016-09-27	67	3384.37
1	2016-09-28	80	3072.82
1	2016-09-29	94	3600.08
1	2016-09-30	99	4509.81
1	2016-10-01	100	5568.12
1	2016-10-02	104	4002.57
1	2016-10-03	90	3513.97
1	2016-10-04	150	9845.63
1	2016-10-05	145	8725.75
1	2016-10-06	134	6421.45
1	2016-10-07	124	7186.64
1	2016-10-08	132	7276.76
1	2016-10-09	116	4963.08
1	2016-10-10	135	5995.31
1	2016-10-11	127	6907.86
1	2016-10-12	110	5048.71
1	2016-10-13	112	5215.63
1	2016-10-14	124	6407.76
1	2016-10-15	124	6815.16
1	2016-10-16	112	4945.73
1	2016-10-17	113	5507.23
1	2016-10-18	103	4666.35
1	2016-10-19	117	6416.69
1	2016-10-20	129	4945.62
1	2016-10-21	122	4975.69
1	2016-10-22	109	5569.44
1	2016-10-23	109	3701.21
1	2016-10-24	112	4342.91
1	2016-10-25	92	4178.18
1	2016-10-26	115	4474.3
1	2016-10-27	111	4619.57
1	2016-10-28	109	5686.39
1	2016-10-29	127	5840.52
1	2016-10-30	103	3976.35
1	2016-10-31	124	6025.88
1	2016-11-01	134	8836.71
1	2016-11-02	123	8896.19
1	2016-11-03	127	8572
1	2016-11-04	150	9971.21
1	2016-11-05	134	11459.74
1	2016-11-06	136	9132.04
1	2016-11-07	124	6682.69
1	2016-11-08	110	4672.57
1	2016-11-09	102	4076.19
1	2016-11-10	95	4348.46
1	2016-11-11	109	6141.93
1	2016-11-12	115	5223.9
1	2016-11-13	89	3365.28
1	2016-11-14	109	3911.56
1	2016-11-15	162	9375.89
1	2016-11-16	175	8468.94
1	2016-11-17	137	6131.38
1	2016-11-18	144	6805.26
1	2016-11-19	154	6029.03
1	2016-11-20	125	4368.59
1	2016-11-21	138	5156.53
1	2016-11-22	135	5386.24
1	2016-11-23	129	5672.12
1	2016-11-24	128	5977.96
1	2016-11-25	129	5146.72
1	2016-11-26	134	5665.87
1	2016-11-27	124	4459.05
1	2016-11-28	150	6048.48
1	2016-11-29	114	4229.56
1	2016-11-30	82	3774.35
1	2016-12-01	92	3650.1
1	2016-12-02	91	4312.81
1	2016-12-03	89	3201.36
1	2016-12-04	81	2793.6
1	2016-12-05	71	2676.64
1	2016-12-06	79	3706.35
1	2016-12-07	92	3320.31
1	2016-12-08	111	5027.83
1	2016-12-09	114	4573.77
1	2016-12-10	98	5808.84
1	2016-12-11	108	4744.96
1	2016-12-12	103	4929.09
1	2016-12-13	104	6372.71
1	2016-12-14	93	3473.4
1	2016-12-15	85	3574.04
1	2016-12-16	91	4870.31
1	2016-12-17	97	3592.4
1	2016-12-18	94	3265.74
1	2016-12-19	80	2899.56
1	2016-12-20	90	1463.15
1	2016-12-21	93	4340.68
1	2016-12-22	77	2628.31
1	2016-12-23	83	3835.57
1	2016-12-24	94	4312.87
1	2016-12-25	88	3740.9
1	2016-12-26	86	4476.61
1	2016-12-27	123	5316.74
1	2016-12-28	118	5558.05
1	2016-12-29	118	4395.17
1	2016-12-30	107	4948.12
1	2016-12-31	92	3420.8
1	2017-01-01	72	3205.79
1	2017-01-02	83	4225.12
1	2017-01-03	84	3446.3
1	2017-01-04	85	2999.13
1	2017-01-05	79	3720.1
1	2017-01-06	75	3548.64
1	2017-01-07	72	2463.69
1	2017-01-08	70	2498.94
1	2017-01-09	68	2416.33
1	2017-01-10	133	9237.66
1	2017-01-11	141	11098.11
1	2017-01-12	121	7174.45
1	2017-01-13	108	7355.6
1	2017-01-14	109	6841.73
1	2017-01-15	103	4424.5
1	2017-01-16	102	6448.58
1	2017-01-17	96	4466.6
1	2017-01-18	85	4805.71
1	2017-01-19	88	4199.85
1	2017-01-20	87	3721.6
1	2017-01-21	114	5399.34
1	2017-01-22	89	4373.14
1	2017-01-23	90	3631.82
1	2017-01-24	86	4669.25
1	2017-01-25	108	5227.2
1	2017-01-26	93	4593.08
1	2017-01-27	98	3053
1	2017-01-28	94	5006.02
1	2017-01-29	95	4156.74
1	2017-01-30	87	5404.35
1	2017-01-31	103	4576.14
1	2017-02-01	109	-12580.11
1	2017-02-02	98	5160.31
1	2017-02-03	89	3441.74
1	2017-02-04	70	2910.19
1	2017-02-05	83	2721.42
1	2017-02-06	75	2441.44
1	2017-02-07	77	3109.17
1	2017-02-08	88	3309.45
1	2017-02-09	68	2894.22
1	2017-02-10	74	2982.49
1	2017-02-11	82	2538.01
1	2017-02-12	77	4009.11
1	2017-02-13	68	2097.13
1	2017-02-14	63	2562.33
1	2017-02-15	70	3033.25
1	2017-02-16	110	6183.47
1	2017-02-17	102	5144.5
1	2017-02-18	115	5047.49
1	2017-02-19	87	3536.05
1	2017-02-20	105	4211.32
1	2017-02-21	80	3785.26
1	2017-02-22	73	2500.92
1	2017-02-23	74	2578.15
1	2017-02-24	78	4139.48
1	2017-02-25	92	4609.93
1	2017-02-26	73	3531.54
1	2017-02-27	80	3722.4
1	2017-02-28	85	3881.92
1	2017-03-01	65	4121.89
1	2017-03-02	84	3863.17
1	2017-03-03	89	3857.7
1	2017-03-04	86	4696.9
1	2017-03-05	73	3145.77
1	2017-03-06	66	2027.77
1	2017-03-07	80	3416.19
1	2017-03-08	84	4621.2
1	2017-03-09	83	3571.96
1	2017-03-10	79	3656.63
1	2017-03-11	92	4261.97
1	2017-03-12	69	2844.05
1	2017-03-13	77	2960.5
1	2017-03-14	76	2868.01
1	2017-03-15	77	4290.3
1	2017-03-16	134	7450.34
1	2017-03-17	116	7172.09
1	2017-03-18	136	7396.02
1	2017-03-19	103	5668.51
1	2017-03-20	108	8254.08
1	2017-03-21	113	6814.67
1	2017-03-22	96	5222.55
1	2017-03-23	91	5062.22
1	2017-03-24	90	5378.33
1	2017-03-25	96	4811.26
1	2017-03-26	85	3879.25
1	2017-03-27	172	9181.2
1	2017-03-28	165	8671.61
1	2017-03-29	151	8469.82
1	2017-03-30	132	7431.38
1	2017-03-31	144	8791.38
1	2017-04-01	144	9549.61
1	2017-04-02	146	7685.29
1	2017-04-03	160	10234.12
1	2017-04-04	128	6065.25
1	2017-04-05	75	2664.94
1	2017-04-06	75	2862.72
1	2017-04-07	96	4372.66
1	2017-04-08	96	3859.7
1	2017-04-09	85	3411.18
1	2017-04-10	88	2921.35
1	2017-04-11	79	3780.57
1	2017-04-12	67	3125.31
1	2017-04-13	81	3704.44
1	2017-04-14	82	3505.23
1	2017-04-15	83	4326.23
1	2017-04-16	77	2630.97
1	2017-04-17	73	3048.09
1	2017-04-18	88	4787.58
1	2017-04-19	85	3410.97
1	2017-04-20	77	4035.63
1	2017-04-21	76	2958.27
1	2017-04-22	81	3438.21
1	2017-04-23	83	3111.65
1	2017-04-24	76	3602.82
1	2017-04-25	80	3145.74
1	2017-04-26	82	2904.43
1	2017-04-27	71	3019.29
1	2017-04-28	83	4598.4
1	2017-04-29	80	4771.14
1	2017-04-30	81	4067.76
1	2017-05-01	77	3458.11
1	2017-05-02	121	6061.48
1	2017-05-03	115	6333.56
1	2017-05-04	102	4918.12
1	2017-05-05	101	5616.44
1	2017-05-06	107	4444.74
1	2017-05-07	95	4086.06
1	2017-05-08	92	3631.79
1	2017-05-09	97	5158.28
1	2017-05-10	98	3763.6
1	2017-05-11	83	2717.95
1	2017-05-12	84	3293.12
1	2017-05-13	93	4358.66
1	2017-05-14	90	4562.5
1	2017-05-15	98	4570.98
1	2017-05-16	139	8091.68
1	2017-05-17	116	6284.51
1	2017-05-18	111	3839.78
1	2017-05-19	94	4954.3
1	2017-05-20	82	4514.08
1	2017-05-21	74	3490.37
1	2017-05-22	83	2956.64
1	2017-05-23	78	2920.94
1	2017-05-24	85	3567.43
1	2017-05-25	90	3457.58
1	2017-05-26	84	3798.22
1	2017-05-27	77	2679.61
1	2017-05-28	92	3532.64
1	2017-05-29	79	4017.39
1	2017-05-30	128	7062.88
1	2017-05-31	129	6832.78
1	2017-06-01	115	6981.7
1	2017-06-02	102	4396.66
1	2017-06-03	112	4923.77
1	2017-06-04	108	5007.62
1	2017-06-05	111	4301.02
1	2017-06-06	98	4217.78
1	2017-06-07	96	4456.48
1	2017-06-08	77	4218.37
1	2017-06-09	93	4501.24
1	2017-06-10	88	4397.85
1	2017-06-11	89	3847.62
1	2017-06-12	94	4451.06
1	2017-06-13	88	3316.96
1	2017-06-14	77	2116.16
1	2017-06-15	71	3292.92
1	2017-06-16	78	3096.18
1	2017-06-17	79	3536.85
1	2017-06-18	79	3633.89
1	2017-06-19	65	2250.68
1	2017-06-20	75	3543.31
1	2017-06-21	64	3081.83
1	2017-06-22	105	5134.31
1	2017-06-23	97	5168.66
1	2017-06-24	94	3753.45
1	2017-06-25	83	4543.56
1	2017-06-26	100	4656.08
1	2017-06-27	105	4463.65
1	2017-06-28	81	2736.29
1	2017-06-29	68	2897.01
1	2017-06-30	79	3142.38
1	2017-07-01	72	2497.14
1	2017-07-02	85	2439.55
1	2017-07-03	78	2955.54
1	2017-07-04	70	2470.14
1	2017-07-05	76	2950.77
1	2017-07-06	69	2593.08
1	2017-07-07	93	4203.48
1	2017-07-08	78	2659.69
1	2017-07-09	79	2796.47
1	2017-07-10	93	2265.23
1	2017-07-11	76	3375.65
1	2017-07-12	89	2331.08
1	2017-07-13	70	3528.66
1	2017-07-14	77	3111.73
1	2017-07-15	68	2641.15
1	2017-07-16	71	2109.32
1	2017-07-17	60	2334.13
1	2017-07-18	73	2903.56
1	2017-07-19	69	1422.49
1	2017-07-20	63	2224.25
1	2017-07-21	60	1596.23
1	2017-07-22	75	2514.06
1	2017-07-23	73	2709.02
1	2017-07-24	65	2070.33
1	2017-07-25	65	2940.72
1	2017-07-26	90	3194.5
1	2017-07-27	71	2563.7
1	2017-07-28	84	2968.15
1	2017-07-29	74	2529.7
1	2017-07-30	76	2806.28
1	2017-07-31	82	2702.38
1	2017-08-01	86	3252.41
1	2017-08-02	61	2403.04
1	2017-08-03	76	3128.73
1	2017-08-04	89	3404.41
1	2017-08-05	71	3438.8
1	2017-08-06	77	2755.05
1	2017-08-07	79	2777.24
1	2017-08-08	91	3373.25
1	2017-08-09	81	4448.94
1	2017-08-10	75	3789.98
1	2017-08-11	88	3238.43
1	2017-08-12	71	2569.08
1	2017-08-13	78	2224.5
1	2017-08-14	73	2622.29
1	2017-08-15	76	2600.82
1	2017-08-16	79	3479.29
1	2017-08-17	71	2465.16
1	2017-08-18	72	5272.8
1	2017-08-19	81	3256.61
1	2017-08-20	66	2548.24
1	2017-08-21	73	3063.4
1	2017-08-22	79	3391.87
1	2017-08-23	79	3686.86
1	2017-08-24	78	2367.42
1	2017-08-25	64	3405.62
1	2017-08-26	72	2813.45
1	2017-08-27	78	2569.86
1	2017-08-28	64	2231.03
1	2017-08-29	74	2533.01
1	2017-08-30	73	2317.04
1	2017-08-31	96	5745.16
1	2017-09-01	98	6959.14
1	2017-09-02	100	5949.66
1	2017-09-03	92	5075.53
1	2017-09-04	104	6240.99
1	2017-09-05	110	6270.73
1	2017-09-06	81	4214.45
1	2017-09-07	89	2952.12
1	2017-09-08	84	5081.06
1	2017-09-09	87	3627.09
1	2017-09-10	74	3501.6
1	2017-09-11	76	2930.75
1	2017-09-12	69	2526.73
1	2017-09-13	75	2038.02
1	2017-09-14	77	2259.98
1	2017-09-15	88	3305.81
1	2017-09-16	71	2867.2
1	2017-09-17	61	2481.95
1	2017-09-18	79	2483.06
1	2017-09-19	62	2658.77
1	2017-09-20	58	2039.11
1	2017-09-21	67	2044.49
1	2017-09-22	54	1832.72
1	2017-09-23	73	2958.38
1	2017-09-24	58	1455.33
1	2017-09-25	62	2240.22
1	2017-09-26	59	1979.41
1	2017-09-27	49	4186.47
1	2017-09-28	63	2745.55
1	2017-09-29	60	2682.4
1	2017-09-30	73	2310.37
1	2017-10-01	68	2358.96
1	2017-10-02	83	3299.43
1	2017-10-03	88	4718.18
1	2017-10-04	84	3633.43
1	2017-10-05	77	3697.42
1	2017-10-06	58	3292.95
1	2017-10-07	69	2936.23
1	2017-10-08	68	2808.91
1	2017-10-09	61	3230.06
1	2017-10-10	59	2300.13
1	2017-10-11	71	3622.29
1	2017-10-12	68	2694.91
1	2017-10-13	61	2513.49
1	2017-10-14	73	2916.07
1	2017-10-15	73	2926.27
1	2017-10-16	63	1829.27
1	2017-10-17	82	2745.88
1	2017-10-18	88	3993.93
1	2017-10-19	79	2360.08
1	2017-10-20	78	3427.52
1	2017-10-21	75	2872.97
1	2017-10-22	62	2352.1
1	2017-10-23	66	3072.83
1	2017-10-24	73	2439.79
1	2017-10-25	72	3197.09
1	2017-10-26	75	3598.87
1	2017-10-27	75	3063.38
1	2017-10-28	66	3322.32
1	2017-10-29	67	2971.17
1	2017-10-30	77	4393.47
1	2017-10-31	100	5900.74
1	2017-11-01	96	4890.34
1	2017-11-02	86	3744.91
1	2017-11-03	72	2625.76
1	2017-11-04	75	3126.03
1	2017-11-05	67	2294.19
1	2017-11-06	66	2720.67
1	2017-11-07	73	2613.53
1	2017-11-08	65	2777.36
1	2017-11-09	56	2313.45
1	2017-11-10	63	2625.87
1	2017-11-11	66	2426.08
1	2017-11-12	63	1767.35
1	2017-11-13	59	2483.28
1	2017-11-14	65	2229.19
1	2017-11-15	60	2488.6
1	2017-11-16	61	3112.66
1	2017-11-17	64	2284.87
1	2017-11-18	58	1894.76
1	2017-11-19	58	1416.56
1	2017-11-20	59	2114.23
1	2017-11-21	70	2367.92
1	2017-11-22	82	2669.33
1	2017-11-23	107	5208.61
1	2017-11-24	138	7747.27
1	2017-11-25	128	5902.8
1	2017-11-26	97	3702.85
1	2017-11-27	65	1799.15
1	2017-11-28	57	1754.25
1	2017-11-29	47	1280.37
1	2017-11-30	79	2191.52
1	2017-12-01	64	3001.19
1	2017-12-02	71	2377.42
1	2017-12-03	68	2435.41
1	2017-12-04	73	2104.13
1	2017-12-05	71	1977.3
1	2017-12-06	73	2634.11
1	2017-12-07	54	1674.64
1	2017-12-08	68	2631.56
1	2017-12-09	63	2146.78
1	2017-12-10	54	1776.1
1	2017-12-11	56	2227.68
1	2017-12-12	61	1719.23
1	2017-12-13	87	5817.49
1	2017-12-14	87	6275.84
1	2017-12-15	83	4521.54
1	2017-12-16	82	4317.64
1	2017-12-17	67	3734.27
1	2017-12-18	75	3323.9
1	2017-12-19	71	2914.88
1	2017-12-20	59	2461.08
1	2017-12-21	57	2985.64
1	2017-12-22	74	2687.09
1	2017-12-23	68	2607.58
1	2017-12-24	78	4020.42
1	2017-12-25	70	3087.2
1	2017-12-26	92	4816.94
1	2017-12-27	107	6096.23
1	2017-12-28	85	5065.4
1	2017-12-29	83	4869.75
1	2017-12-30	81	4567.52
1	2017-12-31	83	3892.12
1	2018-01-01	64	3111.43
1	2018-01-02	85	3999.87
1	2018-01-03	75	4074.16
1	2018-01-04	94	4848.43
1	2018-01-05	86	3460.89
1	2018-01-06	81	3339.67
1	2018-01-07	69	3146.3
1	2018-01-08	82	3218.99
1	2018-01-09	65	2651.57
1	2018-01-10	57	1930.27
1	2018-01-11	65	2634.68
1	2018-01-12	64	2021.21
1	2018-01-13	66	2199.57
1	2018-01-14	70	2274.38
1	2018-01-15	64	2068.55
1	2018-01-16	53	2044.89
1	2018-01-17	60	1671.46
1	2018-01-18	46	1755.9
1	2018-01-19	61	1859.93
1	2018-01-20	53	1600.68
1	2018-01-21	48	1613.72
1	2018-01-22	45	1479.37
1	2018-01-23	56	1769.96
1	2018-01-24	54	1747.25
1	2018-01-25	59	1635.3
1	2018-01-26	57	1947.43
1	2018-01-27	48	1529.12
1	2018-01-28	61	2315.92
1	2018-01-29	45	1249.05
1	2018-01-30	55	1688.69
1	2018-01-31	50	2465.54
1	2018-02-01	65	2438.53
1	2018-02-02	54	2837.34
1	2018-02-03	53	2778.07
1	2018-02-04	64	2064.4
1	2018-02-05	47	1535.72
1	2018-02-06	52	2250.36
1	2018-02-07	61	2478.6
1	2018-02-08	61	2498.51
1	2018-02-09	62	2628.13
1	2018-02-10	65	2215.45
1	2018-02-11	47	1331.46
1	2018-02-12	62	1941.34
1	2018-02-13	103	8423.51
1	2018-02-14	102	8072.78
1	2018-02-15	92	6429.86
1	2018-02-16	91	6131.56
1	2018-02-17	90	7327.45
1	2018-02-18	82	5294.28
1	2018-02-19	87	4822.19
1	2018-02-20	75	4772.3
1	2018-02-21	72	4929.68
1	2018-02-22	65	4022.73
1	2018-02-23	73	5858.34
1	2018-02-24	76	4227.65
1	2018-02-25	73	5033.75
1	2018-02-26	72	3742.6
1	2018-02-27	106	4916.37
1	2018-02-28	106	5914.21
1	2018-03-01	98	4845.23
1	2018-03-02	98	4088.11
1	2018-03-03	101	4417.78
1	2018-03-04	100	4874.11
1	2018-03-05	99	4197.75
1	2018-03-06	81	3553.54
1	2018-03-07	91	3379.49
1	2018-03-08	82	3034.35
1	2018-03-09	96	3598.94
1	2018-03-10	104	4515.43
1	2018-03-11	87	2571.42
1	2018-03-12	91	3427.08
1	2018-03-13	110	3761.04
1	2018-03-14	83	3481.29
1	2018-03-15	75	2927.82
1	2018-03-16	76	3028.8
1	2018-03-17	89	2994.24
1	2018-03-18	80	3080.08
1	2018-03-19	84	2650.19
1	2018-03-20	65	2322.1
1	2018-03-21	47	1350.12
1	2018-03-22	51	1924.09
1	2018-03-23	59	1609.18
1	2018-03-24	63	2109.02
1	2018-03-25	60	2057.44
1	2018-03-26	52	1585.66
1	2018-03-27	64	2139.34
1	2018-03-28	64	2343.03
1	2018-03-29	55	2674.66
1	2018-03-30	65	3465.7
1	2018-03-31	68	2876.33
1	2018-04-01	68	2358.77
1	2018-04-02	69	2464.38
1	2018-04-03	68	2810.69
1	2018-04-04	59	2921
1	2018-04-05	66	2103.07
1	2018-04-06	69	2498.8
1	2018-04-07	56	2359.65
1	2018-04-08	53	2451.86
1	2018-04-09	65	2921.88
1	2018-04-10	121	8919.38
1	2018-04-11	100	5399.82
1	2018-04-12	83	4434.11
1	2018-04-13	76	3670.21
1	2018-04-14	83	3904.46
1	2018-04-15	73	4147.86
1	2018-04-16	67	3159.29
1	2018-04-17	70	3344.4
1	2018-04-18	65	2992.49
1	2018-04-19	66	2963.31
1	2018-04-20	65	2303.23
1	2018-04-21	74	2504.43
1	2018-04-22	63	2112.23
1	2018-04-23	75	4269.61
1	2018-04-24	76	4461.75
1	2018-04-25	61	2949.93
1	2018-04-26	58	2317.55
1	2018-04-27	63	2695.74
1	2018-04-28	77	3673.92
1	2018-04-29	60	2346.55
1	2018-04-30	79	3295.29
1	2018-05-01	86	3530.77
1	2018-05-02	68	3054.85
1	2018-05-03	70	2536.44
1	2018-05-04	70	3092.64
1	2018-05-05	65	3171.35
1	2018-05-06	71	3534.18
1	2018-05-07	61	2145.81
1	2018-05-08	65	3753.43
1	2018-05-09	72	3463.98
1	2018-05-10	81	3253.89
1	2018-05-11	75	3213.59
1	2018-05-12	77	3047.07
1	2018-05-13	73	2899.07
1	2018-05-14	58	2416.39
1	2018-05-15	59	2610.8
1	2018-05-16	61	2803.86
1	2018-05-17	67	2554.15
1	2018-05-18	73	3287.4
1	2018-05-19	71	2831.74
1	2018-05-20	72	2576.12
1	2018-05-21	64	2457
1	2018-05-22	57	2466.74
1	2018-05-23	68	2591.99
1	2018-05-24	65	2343.63
